OrdenID,ProductoID,Cantidad,PrecioUnitario
663,32,4,352.5
595,21,4,193.58
986,34,3,381.55
159,12,2,308.08
450,27,5,213.55
585,4,1,293.25
198,5,3,330.9
697,33,5,275.62
926,19,3,179.36
156,33,1,488.23
605,27,3,302.94
53,31,4,247.27
176,9,1,111.9
238,31,4,218.9
887,12,2,159.36
949,18,4,332.04
374,32,5,98.26
788,33,5,124.5
277,10,2,241.29
452,31,2,428.86
42,21,1,42.78
320,9,3,452.3
315,32,1,175.97
106,27,4,405.06
200,28,5,443.72
893,3,2,264.21
46,9,5,135.32
153,6,2,396.25
487,34,5,462.68
805,1,3,280.12
907,30,5,37.35
471,32,1,247.19
97,13,1,472.46
759,8,5,165.89
393,13,3,285.78
77,6,5,160.42
175,8,2,193.41
513,31,4,366.95
425,18,2,381.7
204,16,3,222.59
396,14,5,181.0
408,20,1,391.51
770,31,5,421.4
971,10,4,249.55
312,31,5,62.41
300,31,2,308.48
191,16,5,128.87
195,14,1,217.98
365,5,2,127.61
657,20,3,119.94
703,36,4,277.47
223,21,3,92.07
377,17,2,31.35
981,24,5,244.09
526,1,4,307.78
73,36,4,375.86
319,24,2,153.7
862,21,4,330.57
332,22,3,389.88
537,16,3,240.72
345,25,5,124.07
101,35,4,337.79
387,33,5,10.21
334,19,4,137.05
919,26,2,348.3
600,11,3,224.89
58,15,2,282.08
652,25,3,302.21
243,21,1,212.19
847,27,2,121.17
22,8,4,311.79
163,29,5,92.93
361,3,3,95.02
479,9,1,120.98
206,27,4,274.39
152,29,2,247.21
33,4,2,17.64
59,18,1,220.63
663,32,1,483.0
706,24,4,403.24
343,32,5,58.49
48,8,4,375.83
920,22,4,262.57
778,19,3,20.63
489,6,5,126.05
150,12,3,493.96
552,25,4,178.36
389,30,2,215.7
617,32,3,480.35
93,11,5,57.06
642,6,2,177.76
579,6,1,300.84
343,19,2,361.24
328,12,5,295.38
139,10,2,358.04
794,2,3,493.97
188,22,5,17.06
31,2,1,65.28
820,30,1,14.65
47,36,2,295.54
176,17,2,331.98
358,3,5,88.61
184,22,1,352.34
915,18,5,124.06
542,15,4,401.48
732,31,3,464.49
135,22,2,495.09
35,33,3,267.15
174,18,4,216.86
222,25,2,244.42
366,24,5,452.35
278,10,5,430.86
805,9,2,103.84
99,25,1,350.91
47,31,3,20.86
573,18,1,359.02
917,17,5,400.69
49,28,2,233.82
476,4,1,168.61
866,21,2,476.89
568,17,5,305.57
156,30,4,355.01
339,33,4,305.72
411,18,5,400.18
406,36,3,373.72
117,30,5,468.08
690,22,3,176.91
55,3,2,328.3
616,1,4,362.44
927,12,2,438.32
953,3,5,315.23
891,8,3,169.13
130,15,2,54.26
581,8,2,320.15
54,32,4,74.96
763,20,2,479.85
174,8,2,286.03
229,17,5,296.04
478,22,2,38.98
97,3,4,195.16
323,25,1,466.86
204,33,3,101.79
417,25,4,53.39
529,22,5,359.6
69,4,4,390.41
864,4,3,364.91
452,25,2,125.95
988,13,5,464.0
917,23,2,497.86
174,11,4,442.83
216,33,1,264.41
944,13,4,201.49
652,19,1,58.27
644,6,3,141.88
967,19,5,110.36
762,17,4,26.41
152,8,3,451.53
98,36,4,90.58
739,9,2,304.11
746,17,1,440.8
576,29,2,485.82
589,30,5,384.65
662,27,5,120.09
436,18,2,200.55
827,7,3,229.99
55,7,5,126.61
460,27,2,320.62
327,27,3,43.41
260,32,3,412.01
970,26,2,251.27
869,23,1,363.44
706,6,5,307.33
98,13,2,119.18
329,28,3,149.04
355,7,1,395.4
299,24,2,240.5
210,30,2,477.74
150,2,3,417.27
284,27,3,305.62
309,34,1,313.32
974,21,2,497.15
984,34,2,283.31
971,24,2,382.68
930,5,1,400.36
365,20,2,398.42
754,20,3,177.17
739,34,3,400.37
43,20,1,383.72
493,21,4,409.61
887,32,2,442.74
383,34,5,237.08
674,29,4,136.33
533,17,4,404.41
974,12,3,253.72
299,36,3,309.02
968,20,5,465.9
688,3,2,127.64
651,28,3,89.22
515,18,3,377.44
992,28,5,37.35
179,18,2,232.8
57,34,2,329.4
895,10,3,359.39
381,24,5,183.49
533,36,4,461.14
434,3,2,394.92
962,3,5,292.14
333,32,4,49.96
824,21,1,61.04
260,11,5,191.45
558,13,5,161.87
452,28,3,20.2
190,19,2,485.3
474,7,3,226.91
580,8,3,180.39
562,24,5,395.46
20,17,5,193.18
53,2,2,447.04
615,23,5,77.99
80,12,3,255.88
900,2,5,394.94
441,33,4,324.33
561,8,1,456.47
777,29,1,362.25
250,19,4,112.85
